File,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72
constant_165,22841,22838,22964,22924,23081,22833,22972,22905,22937,22874,22821,22973,22784,22822,22870,22773,22865,22739,22896,22859,22850,22824,22928,22866,22958
constant_166,23024,23108,23020,22962,22980,23137,23008,23105,23047,23058,23136,22971,23035,23164,22974,23019,22900,22998,22920,22998,23104,22949,22891,23063,23181
constant_167,23181,23164,23255,23248,23094,23291,23304,23216,23378,23192,23165,23266,23403,23165,23286,23241,23355,23218,23310,23323,23321,23178,23166,23180,23286
constant_168,23126,23243,23322,23201,23009,23247,23203,23235,23105,23150,23046,23193,23184,23189,23204,23135,23158,23087,23221,23240,23052,23129,23175,23179,23188
constant_169,23129,23139,23121,23112,23123,23044,23074,23096,23045,23150,23216,23281,23148,23035,23017,23248,23137,23099,23147,23169,23164,23058,23183,23144,23128
constant_170,23205,23031,23159,23050,23133,23119,23042,23045,23134,23070,23098,23050,23005,22965,22902,23110,23091,23046,22940,23029,22993,23091,23054,23054,23171
constant_171,22897,22939,22913,23050,22873,23056,22818,22947,22918,23041,22928,23102,23057,23063,22749,22978,22964,22901,22963,22950,23039,22914,22963,23239,22962
constant_172,23012,22855,22831,23000,22920,22832,23002,22887,22959,22979,22907,22939,23078,22899,23016,23065,23059,22986,22833,22917,23022,23023,22930,22907,23049
constant_173,23119,23102,23155,23129,23179,23134,23194,23141,23124,23092,23132,23203,23097,23170,23144,22987,23224,23231,23027,22975,22970,23076,23036,23062,23159
constant_174,22846,22957,22974,23043,23004,22928,22907,23055,23003,23015,22942,23031,23031,23132,23064,23012,23052,23152,22962,22904,23037,22920,23042,22989,23014
constant_175,23177,23313,23076,23337,23026,23304,23243,23192,22995,23022,23164,23178,23220,23149,23131,23132,23167,23191,23324,23221,23247,23214,23256,23128,23099
constant_176,23047,22964,22945,22962,22870,23042,22887,23076,22888,22934,22908,22821,22950,23024,22931,22768,22836,22977,22773,22907,22987,22801,22923,23116,22798
constant_177,23068,22812,23030,22914,22947,22963,23020,23061,22889,22956,23040,22937,22908,22842,22992,23032,22961,23022,22904,22998,22929,23052,22915,22854,23041
