File,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72
constant_105,23115,23097,23053,23097,23203,23288,23142,23098,23151,23096,23154,23159,23145,23142,23239,23243,23004,23186,23166,23198,23334,23086,23068,23098,23148
constant_106,23562,23612,23478,23551,23726,23612,23666,23721,23726,23621,23617,23445,23530,23426,23650,23544,23439,23667,23634,23560,23661,23608,23620,23698,23538
constant_107,23430,23505,23446,23410,23371,23317,23501,23384,23359,23328,23332,23390,23484,23454,23441,23436,23502,23350,23486,23373,23462,23354,23572,23420,23346
constant_108,23213,23366,23432,23411,23392,23357,23302,23228,23286,23441,23370,23328,23355,23222,23383,23384,23171,23504,23343,23421,23306,23243,23235,23204,23300
constant_109,23678,23741,23469,23624,23679,23638,23482,23535,23639,23810,23538,23672,23600,23600,23636,23652,23581,23568,23538,23611,23565,23478,23579,23562,23747
constant_110,22842,23032,22991,23017,22922,23042,22984,22937,22930,22928,22862,23194,23001,22893,22840,22937,22981,23102,23105,22894,22956,22882,22999,23004,22768
constant_111,23233,23154,23017,23136,23371,23272,23157,23168,23232,23293,23220,23117,23335,23328,23172,23162,23123,22993,23253,23382,23177,23207,23220,23243,23269
constant_112,23281,23116,23111,23251,23276,23258,23267,23345,23243,23262,23175,23220,23363,23314,23139,23251,23283,23318,23221,23249,23232,23200,23106,23196,23389
constant_113,23431,23461,23425,23395,23461,23404,23440,23334,23478,23546,23499,23557,23464,23386,23354,23341,23438,23265,23305,23416,23423,23470,23338,23377,23324
constant_114,23239,23121,23275,23355,23299,23343,23312,23329,23191,23293,23349,23295,23252,23446,23247,23224,23153,23298,23226,23392,23297,23337,23248,23259,23138
constant_115,23507,23496,23483,23423,23498,23549,23334,23522,23481,23479,23453,23568,23317,23573,23473,23367,23271,23400,23479,23542,23277,23519,23527,23520,23508
constant_116,23229,23163,23206,23206,23153,23307,23276,23072,23147,23202,23259,23221,23313,23216,23189,23198,23210,23300,23067,23325,23219,23267,23178,23350,23239
constant_117,23243,23432,23335,23364,23258,23253,23192,23232,23248,23250,23320,23248,23249,23426,23160,23249,23364,23233,23252,23330,23238,23356,23160,23283,23439
constant_118,23125,23159,23160,23273,23145,23297,23285,23219,23236,23264,23114,23212,23271,23226,23290,23280,23399,23264,23213,23174,23183,23216,23406,23265,23290
constant_119,23581,23394,23536,23576,23443,23456,23544,23579,23511,23386,23557,23664,23605,23698,23443,23420,23382,23399,23443,23509,23502,23434,23442,23392,23532
constant_120,23222,23393,23373,23319,23367,23502,23455,23422,23369,23352,23309,23431,23311,23290,23309,23428,23374,23411,23400,23221,23419,23234,23432,23378,23446
constant_121,23390,23376,23247,23436,23388,23341,23349,23429,23226,23339,23509,23195,23255,23305,23280,23399,23352,23354,23329,23335,23291,23302,23333,23196,23365
constant_122,23604,23520,23489,23605,23564,23709,23600,23509,23493,23525,23564,23453,23678,23610,23652,23477,23658,23618,23508,23463,23554,23503,23480,23519,23643
constant_125,23207,23318,23136,23088,23277,23323,23325,23209,23251,23230,23118,23297,23208,23293,23347,23317,23290,23218,23318,23125,23173,23351,23275,23180,23159
constant_126,23401,23370,23256,23398,23341,23425,23297,23381,23245,23346,23247,23414,23426,23297,23415,23253,23391,23208,23311,23304,23157,23519,23390,23378,23146
constant_127,23317,23388,23271,23576,23469,23521,23609,23482,23492,23634,23451,23438,23648,23520,23301,23425,23389,23528,23485,23390,23353,23412,23414,23425,23378
constant_128,23054,23227,23198,23138,23139,23122,23075,23162,23027,23077,23226,23168,23101,23054,23051,23185,23117,23126,23214,23311,23145,23101,23028,23165,23131
constant_129,23210,23165,23199,23277,23057,23151,23153,23339,23296,23170,23183,23199,23105,23158,23265,23002,23213,23174,23264,23189,23093,23117,23060,23111,23063
constant_130,23331,23326,23147,23388,23389,23278,23353,23384,23164,23292,23355,23360,23398,23265,23296,23360,23312,23276,23335,23246,23293,23358,23149,23327,23338
constant_131,23321,23409,23419,23388,23417,23251,23286,23317,23370,23453,23518,23395,23421,23270,23175,23381,23408,23277,23290,23338,23480,23306,23502,23439,23323
constant_132,23101,23165,23084,23266,22976,23173,23177,23141,23122,23176,23025,23164,23039,23232,23157,23030,23020,23096,23165,23173,23244,23227,23220,22970,23061
constant_133,23444,23648,23381,23475,23539,23452,23392,23429,23426,23478,23527,23249,23398,23542,23555,23420,23531,23492,23471,23590,23472,23434,23397,23408,23482
constant_134,23566,23524,23521,23490,23333,23441,23613,23612,23611,23500,23513,23511,23563,23598,23436,23616,23465,23479,23532,23656,23488,23639,23568,23524,23528
constant_135,23575,23620,23482,23508,23450,23478,23577,23484,23561,23548,23572,23645,23437,23554,23411,23345,23574,23446,23446,23548,23627,23561,23522,23383,23411
constant_136,23240,23163,23298,23197,23342,23191,23258,23141,23214,23071,23354,23257,23283,23254,23364,23263,23244,23166,23125,23135,23222,23220,23369,23148,23241
constant_137,23152,23014,23086,23072,23006,23244,23150,22927,23064,23109,23110,23056,23034,23051,23025,23072,23032,23049,23057,23052,22987,23055,23054,23181,23108
constant_138,23361,23409,23453,23421,23489,23356,23364,23444,23524,23492,23506,23552,23335,23492,23444,23202,23478,23667,23332,23489,23472,23388,23445,23517,23510
constant_139,22959,23037,22881,23030,23012,23160,23092,22996,22942,22903,22993,22975,23039,23031,23029,22934,22872,23008,22949,23036,22987,22906,23028,23106,23054
constant_140,23070,22957,22993,23030,22853,23039,23004,23030,23079,22901,23137,22988,23097,22959,23194,23068,23042,23151,23122,22978,23040,23184,23164,23010,23246
constant_141,23228,23185,23283,23363,23195,23335,23178,23259,23061,23294,23334,23326,23266,23095,23187,23318,23210,23136,23205,23339,23201,23250,23208,23206,23183
constant_142,23351,23233,23280,23241,23132,23242,23162,23237,23316,23074,23159,23101,23159,23119,23344,23181,23264,23298,23230,23370,23161,23173,23289,23172,23272
constant_143,22872,22828,23050,22911,23075,23105,22882,23013,22930,22965,22980,22905,22883,22964,23113,22919,22990,23126,23110,23128,23015,22865,22908,22993,23124
constant_144,23112,23085,23195,23025,22932,23066,23100,23056,23075,23194,23096,23201,23080,23074,23153,23128,23130,22900,23110,23202,23137,23132,23215,23160,23228
constant_145,23425,23235,23414,23276,23253,23220,23449,23286,23359,23405,23337,23251,23232,23338,23417,23372,23336,23291,23269,23147,23271,23198,23392,23315,23263
constant_148,23147,23269,23074,23188,23180,23303,23367,23136,23290,23116,23198,23135,23253,23183,23320,23170,23202,23240,23125,23167,23196,23120,23230,23266,23052
constant_149,23449,23486,23544,23363,23406,23414,23386,23495,23316,23405,23361,23472,23514,23342,23363,23374,23255,23498,23316,23401,23416,23447,23390,23468,23301
constant_150,23172,23294,23268,23162,23112,23153,23152,23242,23198,23134,23148,23245,23298,23268,23301,23133,23196,23188,23206,23101,23264,23205,23189,23247,23238
constant_151,23126,23283,23345,23314,23263,23251,23275,23345,23307,23374,23260,23421,23488,23310,23309,23286,23212,23326,23288,23372,23300,23320,23351,23242,23238
constant_153,22857,23197,23210,23221,23069,23169,23091,23133,23098,23134,23126,23117,23129,23240,23312,23068,23044,23252,23159,23017,23257,23265,23175,23209,23178
constant_155,23362,23390,23374,23381,23396,23462,23204,23475,23422,23435,23408,23447,23386,23284,23494,23419,23355,23399,23370,23264,23357,23353,23501,23377,23263
constant_156,23600,23586,23571,23586,23469,23561,23603,23622,23591,23614,23367,23474,23577,23586,23603,23586,23549,23621,23484,23617,23616,23426,23486,23600,23587
constant_157,23236,23164,23213,23207,23200,23266,23191,23219,23126,23153,23232,23210,23100,23101,23338,23308,23232,23232,23331,23131,23234,23172,23193,23265,22981
constant_158,23354,23460,23282,23475,23131,23230,23374,23326,23251,23278,23415,23297,23392,23279,23326,23429,23370,23358,23460,23337,23412,23353,23343,23407,23377
